comunitatsAut;provincia;municipi;tipus;periode;total;codi_postal;poblacio;any;mes
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2020M08;1;43125;Riba-roja d'Ebre;2020;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2024M11;12;43125;Riba-roja d'Ebre;2024;11
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2024M08;12;43125;Riba-roja d'Ebre;2024;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2024M02;4;43125;Riba-roja d'Ebre;2024;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2023M08;4;43125;Riba-roja d'Ebre;2023;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2023M02;4;43125;Riba-roja d'Ebre;2023;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2022M08;0;43125;Riba-roja d'Ebre;2022;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2022M02;0;43125;Riba-roja d'Ebre;2022;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2021M08;4;43125;Riba-roja d'Ebre;2021;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2021M02;4;43125;Riba-roja d'Ebre;2021;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas;2020M08;4;43125;Riba-roja d'Ebre;2020;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2024M11;4;43125;Riba-roja d'Ebre;2024;11
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2024M08;4;43125;Riba-roja d'Ebre;2024;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2024M02;4;43125;Riba-roja d'Ebre;2024;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2023M08;4;43125;Riba-roja d'Ebre;2023;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2023M02;4;43125;Riba-roja d'Ebre;2023;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2022M08;;43125;Riba-roja d'Ebre;2022;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2022M02;;43125;Riba-roja d'Ebre;2022;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2021M08;4;43125;Riba-roja d'Ebre;2021;08
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2021M02;4;43125;Riba-roja d'Ebre;2021;02
09 Cataluña;Tarragona;43125 Riba-roja d'Ebre;Plazas por vivienda turística;2020M08;4;43125;Riba-roja d'Ebre;2020;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2024M11;23;43126;Riera de Gaià;2024;11
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2024M08;24;43126;Riera de Gaià;2024;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2024M02;19;43126;Riera de Gaià;2024;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2023M08;16;43126;Riera de Gaià;2023;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2023M02;14;43126;Riera de Gaià;2023;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2022M08;17;43126;Riera de Gaià;2022;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2022M02;11;43126;Riera de Gaià;2022;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2021M08;15;43126;Riera de Gaià;2021;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2021M02;13;43126;Riera de Gaià;2021;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Viviendas turísticas;2020M08;21;43126;Riera de Gaià;2020;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2024M11;150;43126;Riera de Gaià;2024;11
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2024M08;159;43126;Riera de Gaià;2024;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2024M02;115;43126;Riera de Gaià;2024;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2023M08;85;43126;Riera de Gaià;2023;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2023M02;71;43126;Riera de Gaià;2023;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2022M08;105;43126;Riera de Gaià;2022;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2022M02;72;43126;Riera de Gaià;2022;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2021M08;98;43126;Riera de Gaià;2021;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2021M02;84;43126;Riera de Gaià;2021;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas;2020M08;160;43126;Riera de Gaià;2020;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2024M11;6,52;43126;Riera de Gaià;2024;11
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2024M08;6,63;43126;Riera de Gaià;2024;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2024M02;6,05;43126;Riera de Gaià;2024;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2023M08;5,31;43126;Riera de Gaià;2023;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2023M02;5,07;43126;Riera de Gaià;2023;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2022M08;6,18;43126;Riera de Gaià;2022;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2022M02;6,55;43126;Riera de Gaià;2022;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2021M08;6,53;43126;Riera de Gaià;2021;08
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2021M02;6,46;43126;Riera de Gaià;2021;02
09 Cataluña;Tarragona;43126 Riera de Gaià;Plazas por vivienda turística;2020M08;7,62;43126;Riera de Gaià;2020;08
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2024M11;23;43127;Riudecanyes;2024;11
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2024M08;24;43127;Riudecanyes;2024;08
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2024M02;24;43127;Riudecanyes;2024;02
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2023M08;22;43127;Riudecanyes;2023;08
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2023M02;19;43127;Riudecanyes;2023;02
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2022M08;29;43127;Riudecanyes;2022;08
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2022M02;26;43127;Riudecanyes;2022;02
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2021M08;29;43127;Riudecanyes;2021;08
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2021M02;17;43127;Riudecanyes;2021;02
09 Cataluña;Tarragona;43127 Riudecanyes;Viviendas turísticas;2020M08;30;43127;Riudecanyes;2020;08
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2024M11;271;43127;Riudecanyes;2024;11
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2024M08;286;43127;Riudecanyes;2024;08
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2024M02;268;43127;Riudecanyes;2024;02
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2023M08;246;43127;Riudecanyes;2023;08
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2023M02;192;43127;Riudecanyes;2023;02
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2022M08;258;43127;Riudecanyes;2022;08
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2022M02;220;43127;Riudecanyes;2022;02
09 Cataluña;Tarragona;43127 Riudecanyes;Plazas;2021M08;250;43127;Riudecanyes;2021;08
