ambitTerritorial;nomTerritori;any;periode;habitatges;renda;tramPreus
Municipi;Arenys de Mar;2011;gener-desembre;282;564.98;> 500 i <= 650 euros/mes
Municipi;Arenys de Munt;2011;gener-desembre;138;559.22;> 500 i <= 650 euros/mes
Municipi;Argentona;2011;gener-desembre;166;602.78;> 500 i <= 650 euros/mes
Municipi;Armentera;2011;gener-desembre;10;427.3;> 350 i <= 500 euros/mes
Municipi;Artés;2011;gener-desembre;52;465.87;> 350 i <= 500 euros/mes
Municipi;Artesa de Segre;2011;gener-desembre;47;285.11;<= 350 euros/mes
Municipi;Avià;2011;gener-desembre;23;378.48;> 350 i <= 500 euros/mes
Municipi;Avinyó;2011;gener-desembre;36;345.44;<= 350 euros/mes
Municipi;Avinyonet de Puigventós;2011;gener-desembre;9;730.56;> 650 euros/mes
Municipi;Avinyonet del Penedès;2011;gener-desembre;23;462.17;> 350 i <= 500 euros/mes
Municipi;Badalona;2011;gener-desembre;2898;619.62;> 500 i <= 650 euros/mes
Municipi;Badia del Vallès;2011;gener-desembre;23;281.91;<= 350 euros/mes
Municipi;Bagà;2011;gener-desembre;20;376.35;> 350 i <= 500 euros/mes
Municipi;Balaguer;2011;gener-desembre;172;340.37;<= 350 euros/mes
Municipi;Balenyà;2011;gener-desembre;54;465.96;> 350 i <= 500 euros/mes
Municipi;Balsareny;2011;gener-desembre;26;403.15;> 350 i <= 500 euros/mes
Municipi;Banyeres del Penedès;2011;gener-desembre;16;435.0;> 350 i <= 500 euros/mes
Municipi;Banyoles;2011;gener-desembre;327;460.5;> 350 i <= 500 euros/mes
Municipi;Barberà del Vallès;2011;gener-desembre;427;570.16;> 500 i <= 650 euros/mes
Municipi;Barcelona;2011;gener-desembre;38156;752.86;> 650 euros/mes
Municipi;Bàscara;2011;gener-desembre;10;427.5;> 350 i <= 500 euros/mes
Municipi;Begues;2011;gener-desembre;77;829.06;> 650 euros/mes
Municipi;Begur;2011;gener-desembre;29;402.83;> 350 i <= 500 euros/mes
Municipi;Bellcaire d'Empordà;2011;gener-desembre;11;559.09;> 500 i <= 650 euros/mes
Municipi;Bell-lloc d'Urgell;2011;gener-desembre;10;331.5;<= 350 euros/mes
Municipi;Bellpuig;2011;gener-desembre;44;364.8;> 350 i <= 500 euros/mes
Municipi;Bellvei;2011;gener-desembre;7;454.29;> 350 i <= 500 euros/mes
Municipi;Bellver de Cerdanya;2011;gener-desembre;92;560.64;> 500 i <= 650 euros/mes
Municipi;Bellvís;2011;gener-desembre;13;415.38;> 350 i <= 500 euros/mes
Municipi;Benissanet;2011;gener-desembre;6;300.0;<= 350 euros/mes
Municipi;Berga;2011;gener-desembre;262;363.76;> 350 i <= 500 euros/mes
Municipi;Besalú;2011;gener-desembre;49;430.14;> 350 i <= 500 euros/mes
Municipi;Bescanó;2011;gener-desembre;46;554.46;> 500 i <= 650 euros/mes
Municipi;Bigues i Riells;2011;gener-desembre;54;692.35;> 650 euros/mes
Municipi;Bisbal del Penedès;2011;gener-desembre;9;455.56;> 350 i <= 500 euros/mes
Municipi;Bisbal d'Empordà;2011;gener-desembre;240;427.53;> 350 i <= 500 euros/mes
Municipi;Blanes;2011;gener-desembre;737;461.39;> 350 i <= 500 euros/mes
Municipi;Bonastre;2011;gener-desembre;10;500.0;> 350 i <= 500 euros/mes
Municipi;Bordils;2011;gener-desembre;29;498.38;> 350 i <= 500 euros/mes
Municipi;Borges Blanques;2011;gener-desembre;48;356.06;> 350 i <= 500 euros/mes
Municipi;Borges del Camp;2011;gener-desembre;17;382.35;> 350 i <= 500 euros/mes
Municipi;Borrassà;2011;gener-desembre;12;536.25;> 500 i <= 650 euros/mes
Municipi;Borredà;2011;gener-desembre;6;333.33;<= 350 euros/mes
Municipi;Bossòst;2011;gener-desembre;13;469.23;> 350 i <= 500 euros/mes
Municipi;Botarell;2011;gener-desembre;7;467.86;> 350 i <= 500 euros/mes
Municipi;Breda;2011;gener-desembre;26;516.46;> 500 i <= 650 euros/mes
Municipi;Bruc;2011;gener-desembre;12;546.25;> 500 i <= 650 euros/mes
Municipi;Cabanes;2011;gener-desembre;10;525.4;> 500 i <= 650 euros/mes
Municipi;Cabanyes;2011;gener-desembre;7;637.86;> 500 i <= 650 euros/mes
Municipi;Cabra del Camp;2011;gener-desembre;9;401.67;> 350 i <= 500 euros/mes
Municipi;Cabrera de Mar;2011;gener-desembre;32;808.81;> 650 euros/mes
Municipi;Cabrils;2011;gener-desembre;85;949.6;> 650 euros/mes
Municipi;Cadaqués;2011;gener-desembre;41;517.22;> 500 i <= 650 euros/mes
Municipi;Calaf;2011;gener-desembre;28;335.39;<= 350 euros/mes
Municipi;Calafell;2011;gener-desembre;339;498.46;> 350 i <= 500 euros/mes
Municipi;Caldes de Malavella;2011;gener-desembre;70;566.3;> 500 i <= 650 euros/mes
Municipi;Caldes de Montbui;2011;gener-desembre;395;556.85;> 500 i <= 650 euros/mes
Municipi;Caldes d'Estrac;2011;gener-desembre;61;680.98;> 650 euros/mes
Municipi;Calella;2011;gener-desembre;646;494.49;> 350 i <= 500 euros/mes
Municipi;Calldetenes;2011;gener-desembre;35;469.31;> 350 i <= 500 euros/mes
Municipi;Callús;2011;gener-desembre;48;354.38;> 350 i <= 500 euros/mes
Municipi;Calonge i Sant Antoni;2011;gener-desembre;96;517.84;> 500 i <= 650 euros/mes
Municipi;Cambrils;2011;gener-desembre;415;521.77;> 500 i <= 650 euros/mes
Municipi;Campdevànol;2011;gener-desembre;22;353.36;> 350 i <= 500 euros/mes
Municipi;Campins;2011;gener-desembre;9;455.56;> 350 i <= 500 euros/mes
Municipi;Campllong;2011;gener-desembre;7;740.71;> 650 euros/mes
Municipi;Camprodon;2011;gener-desembre;15;417.0;> 350 i <= 500 euros/mes
Municipi;Canet de Mar;2011;gener-desembre;190;547.59;> 500 i <= 650 euros/mes
Municipi;Canonja;2011;gener-desembre;84;416.95;> 350 i <= 500 euros/mes
Municipi;Canovelles;2011;gener-desembre;195;510.18;> 500 i <= 650 euros/mes
Municipi;Cànoves i Samalús;2011;gener-desembre;11;711.36;> 650 euros/mes
Municipi;Canyelles;2011;gener-desembre;12;647.92;> 500 i <= 650 euros/mes
Municipi;Capellades;2011;gener-desembre;61;375.98;> 350 i <= 500 euros/mes
Municipi;Cardedeu;2011;gener-desembre;236;577.51;> 500 i <= 650 euros/mes
Municipi;Cardona;2011;gener-desembre;43;277.02;<= 350 euros/mes
Municipi;Cassà de la Selva;2011;gener-desembre;96;495.77;> 350 i <= 500 euros/mes
Municipi;Casserres;2011;gener-desembre;8;344.38;<= 350 euros/mes
Municipi;Castellar del Vallès;2011;gener-desembre;356;565.4;> 500 i <= 650 euros/mes
Municipi;Castellbell i el Vilar;2011;gener-desembre;39;498.79;> 350 i <= 500 euros/mes
Municipi;Castellbisbal;2011;gener-desembre;111;617.23;> 500 i <= 650 euros/mes
Municipi;Castellcir;2011;gener-desembre;6;590.0;> 500 i <= 650 euros/mes
Municipi;Castelldans;2011;gener-desembre;7;289.71;<= 350 euros/mes
Municipi;Castelldefels;2011;gener-desembre;745;793.93;> 650 euros/mes
Municipi;Castellet i la Gornal;2011;gener-desembre;7;636.43;> 500 i <= 650 euros/mes
Municipi;Castellfollit de la Roca;2011;gener-desembre;10;301.0;<= 350 euros/mes
Municipi;Castellgalí;2011;gener-desembre;40;417.63;> 350 i <= 500 euros/mes
Municipi;Castelló d'Empúries;2011;gener-desembre;158;461.93;> 350 i <= 500 euros/mes
Municipi;Castell-Platja d'Aro;2011;gener-desembre;78;502.37;> 500 i <= 650 euros/mes
Municipi;Castellterçol;2011;gener-desembre;40;460.73;> 350 i <= 500 euros/mes
Municipi;Castellví de la Marca;2011;gener-desembre;9;411.78;> 350 i <= 500 euros/mes
Municipi;Castellví de Rosanes;2011;gener-desembre;11;597.55;> 500 i <= 650 euros/mes
Municipi;Catllar;2011;gener-desembre;18;571.67;> 500 i <= 650 euros/mes
Municipi;Cellera de Ter;2011;gener-desembre;6;385.0;> 350 i <= 500 euros/mes
Municipi;Celrà;2011;gener-desembre;85;525.33;> 500 i <= 650 euros/mes
Municipi;Centelles;2011;gener-desembre;159;442.39;> 350 i <= 500 euros/mes
Municipi;Cerdanyola del Vallès;2011;gener-desembre;764;642.72;> 500 i <= 650 euros/mes
Municipi;Cervelló;2011;gener-desembre;88;639.42;> 500 i <= 650 euros/mes
Municipi;Cervera;2011;gener-desembre;106;325.77;<= 350 euros/mes
Municipi;Cervià de Ter;2011;gener-desembre;6;540.83;> 500 i <= 650 euros/mes
Municipi;Cistella;2011;gener-desembre;6;637.0;> 500 i <= 650 euros/mes
Municipi;Collbató;2011;gener-desembre;15;666.0;> 650 euros/mes
Municipi;Constantí;2011;gener-desembre;52;409.62;> 350 i <= 500 euros/mes
Municipi;Corbera de Llobregat;2011;gener-desembre;335;597.32;> 500 i <= 650 euros/mes
Municipi;Corçà;2011;gener-desembre;9;507.22;> 500 i <= 650 euros/mes
Municipi;Cornellà de Llobregat;2011;gener-desembre;1230;611.88;> 500 i <= 650 euros/mes
Municipi;Cornellà del Terri;2011;gener-desembre;16;539.06;> 500 i <= 650 euros/mes
Municipi;Creixell;2011;gener-desembre;38;471.71;> 350 i <= 500 euros/mes
Municipi;Cubelles;2011;gener-desembre;245;612.28;> 500 i <= 650 euros/mes
Municipi;Cunit;2011;gener-desembre;154;503.78;> 500 i <= 650 euros/mes
Municipi;Darnius;2011;gener-desembre;8;345.0;<= 350 euros/mes
Municipi;Deltebre;2011;gener-desembre;65;315.78;<= 350 euros/mes
Municipi;Dosrius;2011;gener-desembre;93;776.27;> 650 euros/mes
Municipi;Escala;2011;gener-desembre;130;488.64;> 350 i <= 500 euros/mes
Municipi;Esparreguera;2011;gener-desembre;215;561.42;> 500 i <= 650 euros/mes
Municipi;Espinelves;2011;gener-desembre;6;437.5;> 350 i <= 500 euros/mes
Municipi;Espluga de Francolí;2011;gener-desembre;29;341.72;<= 350 euros/mes
Municipi;Esplugues de Llobregat;2011;gener-desembre;635;718.19;> 650 euros/mes
Municipi;Esponellà;2011;gener-desembre;6;554.17;> 500 i <= 650 euros/mes
Municipi;Esquirol;2011;gener-desembre;19;399.68;> 350 i <= 500 euros/mes
Municipi;Esterri d'Àneu;2011;gener-desembre;6;352.33;> 350 i <= 500 euros/mes
Municipi;Falset;2011;gener-desembre;38;355.29;> 350 i <= 500 euros/mes
Municipi;Figaró-Montmany;2011;gener-desembre;18;434.78;> 350 i <= 500 euros/mes
Municipi;Figueres;2011;gener-desembre;1619;453.4;> 350 i <= 500 euros/mes
Municipi;Flaçà;2011;gener-desembre;10;512.5;> 500 i <= 650 euros/mes
Municipi;Flix;2011;gener-desembre;9;331.67;<= 350 euros/mes
Municipi;Fogars de Montclús;2011;gener-desembre;6;400.0;> 350 i <= 500 euros/mes
Municipi;Folgueroles;2011;gener-desembre;27;489.93;> 350 i <= 500 euros/mes
Municipi;Fonollosa;2011;gener-desembre;6;545.83;> 500 i <= 650 euros/mes
Municipi;Font-rubí;2011;gener-desembre;9;516.67;> 500 i <= 650 euros/mes
Municipi;Forallac;2011;gener-desembre;20;416.95;> 350 i <= 500 euros/mes
Municipi;Fornells de la Selva;2011;gener-desembre;13;598.46;> 500 i <= 650 euros/mes
Municipi;Fortià;2011;gener-desembre;8;463.25;> 350 i <= 500 euros/mes
Municipi;Franqueses del Vallès;2011;gener-desembre;449;532.0;> 500 i <= 650 euros/mes
Municipi;Fuliola;2011;gener-desembre;18;379.72;> 350 i <= 500 euros/mes
Municipi;Gandesa;2011;gener-desembre;24;316.92;<= 350 euros/mes
Municipi;Garriga;2011;gener-desembre;303;593.66;> 500 i <= 650 euros/mes
Municipi;Garrigoles;2011;gener-desembre;6;545.83;> 500 i <= 650 euros/mes
Municipi;Garriguella;2011;gener-desembre;12;540.83;> 500 i <= 650 euros/mes
Municipi;Gavà;2011;gener-desembre;406;736.18;> 650 euros/mes
Municipi;Gelida;2011;gener-desembre;105;492.43;> 350 i <= 500 euros/mes
Municipi;Girona;2011;gener-desembre;2887;529.37;> 500 i <= 650 euros/mes
Municipi;Gironella;2011;gener-desembre;51;344.35;<= 350 euros/mes
Municipi;Granada;2011;gener-desembre;31;414.13;> 350 i <= 500 euros/mes
Municipi;Granollers;2011;gener-desembre;1034;550.69;> 500 i <= 650 euros/mes
Municipi;Gualba;2011;gener-desembre;11;483.18;> 350 i <= 500 euros/mes
Municipi;Guardiola de Berguedà;2011;gener-desembre;16;320.31;<= 350 euros/mes
Municipi;Guissona;2011;gener-desembre;181;339.03;<= 350 euros/mes
Municipi;Gurb;2011;gener-desembre;7;542.86;> 500 i <= 650 euros/mes
Municipi;Horta de Sant Joan;2011;gener-desembre;8;307.25;<= 350 euros/mes
Municipi;Hospitalet de Llobregat;2011;gener-desembre;4689;589.26;> 500 i <= 650 euros/mes
Municipi;Hostalets de Pierola;2011;gener-desembre;37;465.0;> 350 i <= 500 euros/mes
Municipi;Hostalric;2011;gener-desembre;49;442.92;> 350 i <= 500 euros/mes
Municipi;Igualada;2011;gener-desembre;725;400.1;> 350 i <= 500 euros/mes
Municipi;Jonquera;2011;gener-desembre;150;474.2;> 350 i <= 500 euros/mes
Municipi;Juneda;2011;gener-desembre;16;363.63;> 350 i <= 500 euros/mes
Municipi;Linyola;2011;gener-desembre;11;352.36;> 350 i <= 500 euros/mes
Municipi;Lladó;2011;gener-desembre;8;389.38;> 350 i <= 500 euros/mes
Municipi;Llagosta;2011;gener-desembre;134;528.92;> 500 i <= 650 euros/mes
Municipi;Llagostera;2011;gener-desembre;132;440.38;> 350 i <= 500 euros/mes
Municipi;Llançà;2011;gener-desembre;68;441.15;> 350 i <= 500 euros/mes
Municipi;Lleida;2011;gener-desembre;2142;407.73;> 350 i <= 500 euros/mes
Municipi;Llers;2011;gener-desembre;11;582.82;> 500 i <= 650 euros/mes
Municipi;Lliçà d'Amunt;2011;gener-desembre;41;724.63;> 650 euros/mes
Municipi;Lliçà de Vall;2011;gener-desembre;43;706.7;> 650 euros/mes
Municipi;Llinars del Vallès;2011;gener-desembre;129;554.27;> 500 i <= 650 euros/mes
Municipi;Llívia;2011;gener-desembre;32;463.19;> 350 i <= 500 euros/mes
Municipi;Llorenç del Penedès;2011;gener-desembre;27;451.67;> 350 i <= 500 euros/mes
Municipi;Lloret de Mar;2011;gener-desembre;506;470.22;> 350 i <= 500 euros/mes
Municipi;Maçanet de Cabrenys;2011;gener-desembre;11;462.73;> 350 i <= 500 euros/mes
Municipi;Maçanet de la Selva;2011;gener-desembre;49;524.67;> 500 i <= 650 euros/mes
Municipi;Malgrat de Mar;2011;gener-desembre;274;513.93;> 500 i <= 650 euros/mes
Municipi;Manlleu;2011;gener-desembre;315;379.46;> 350 i <= 500 euros/mes
Municipi;Manresa;2011;gener-desembre;1859;391.59;> 350 i <= 500 euros/mes
Municipi;Martorell;2011;gener-desembre;294;528.07;> 500 i <= 650 euros/mes
Municipi;Martorelles;2011;gener-desembre;85;469.81;> 350 i <= 500 euros/mes
Municipi;Masies de Voltregà;2011;gener-desembre;23;437.17;> 350 i <= 500 euros/mes
Municipi;Masllorenç;2011;gener-desembre;7;291.43;<= 350 euros/mes
Municipi;Masnou;2011;gener-desembre;444;721.56;> 650 euros/mes
Municipi;Masquefa;2011;gener-desembre;80;552.91;> 500 i <= 650 euros/mes
Municipi;Matadepera;2011;gener-desembre;101;855.83;> 650 euros/mes
Municipi;Mataró;2011;gener-desembre;2836;566.56;> 500 i <= 650 euros/mes
Municipi;Mediona;2011;gener-desembre;20;460.25;> 350 i <= 500 euros/mes
Municipi;Menàrguens;2011;gener-desembre;6;425.0;> 350 i <= 500 euros/mes
Municipi;Miralcamp;2011;gener-desembre;6;375.83;> 350 i <= 500 euros/mes
Municipi;Miravet;2011;gener-desembre;6;231.67;<= 350 euros/mes
Municipi;Moià;2011;gener-desembre;177;418.54;> 350 i <= 500 euros/mes
Municipi;Molins de Rei;2011;gener-desembre;399;635.41;> 500 i <= 650 euros/mes
Municipi;Mollerussa;2011;gener-desembre;281;376.24;> 350 i <= 500 euros/mes
Municipi;Mollet del Vallès;2011;gener-desembre;732;568.12;> 500 i <= 650 euros/mes
Municipi;Monistrol de Montserrat;2011;gener-desembre;80;362.86;> 350 i <= 500 euros/mes
Municipi;Montagut i Oix;2011;gener-desembre;10;385.5;> 350 i <= 500 euros/mes
Municipi;Montblanc;2011;gener-desembre;93;388.96;> 350 i <= 500 euros/mes
Municipi;Montbrió del Camp;2011;gener-desembre;48;422.27;> 350 i <= 500 euros/mes
Municipi;Montcada i Reixac;2011;gener-desembre;431;565.42;> 500 i <= 650 euros/mes
Municipi;Montellà i Martinet;2011;gener-desembre;11;481.36;> 350 i <= 500 euros/mes
Municipi;Montesquiu;2011;gener-desembre;26;372.69;> 350 i <= 500 euros/mes
Municipi;Montgat;2011;gener-desembre;154;742.57;> 650 euros/mes
Municipi;Montmeló;2011;gener-desembre;90;561.02;> 500 i <= 650 euros/mes
Municipi;Montornès del Vallès;2011;gener-desembre;194;539.55;> 500 i <= 650 euros/mes
Municipi;Mont-roig del Camp;2011;gener-desembre;140;470.14;> 350 i <= 500 euros/mes
Municipi;Montseny;2011;gener-desembre;7;457.14;> 350 i <= 500 euros/mes
Municipi;Móra d'Ebre;2011;gener-desembre;67;355.81;> 350 i <= 500 euros/mes
Municipi;Móra la Nova;2011;gener-desembre;17;311.18;<= 350 euros/mes
Municipi;Morell;2011;gener-desembre;112;446.11;> 350 i <= 500 euros/mes
Municipi;Naut Aran;2011;gener-desembre;14;684.14;> 650 euros/mes
Municipi;Navarcles;2011;gener-desembre;102;378.5;> 350 i <= 500 euros/mes
Municipi;Navàs;2011;gener-desembre;85;355.47;> 350 i <= 500 euros/mes
Municipi;Navata;2011;gener-desembre;18;589.44;> 500 i <= 650 euros/mes
Municipi;Nulles;2011;gener-desembre;13;298.38;<= 350 euros/mes
Municipi;Òdena;2011;gener-desembre;27;449.48;> 350 i <= 500 euros/mes
Municipi;Olèrdola;2011;gener-desembre;30;505.9;> 500 i <= 650 euros/mes
Municipi;Olesa de Bonesvalls;2011;gener-desembre;10;572.0;> 500 i <= 650 euros/mes
Municipi;Olesa de Montserrat;2011;gener-desembre;311;529.96;> 500 i <= 650 euros/mes
Municipi;Oliana;2011;gener-desembre;6;290.0;<= 350 euros/mes
Municipi;Olivella;2011;gener-desembre;18;784.17;> 650 euros/mes
Municipi;Olost;2011;gener-desembre;6;388.33;> 350 i <= 500 euros/mes
Municipi;Olot;2011;gener-desembre;831;391.22;> 350 i <= 500 euros/mes
Municipi;Olvan;2011;gener-desembre;10;315.5;<= 350 euros/mes
Municipi;Òrrius;2011;gener-desembre;12;575.25;> 500 i <= 650 euros/mes
Municipi;Palafolls;2011;gener-desembre;69;482.35;> 350 i <= 500 euros/mes
Municipi;Palafrugell;2011;gener-desembre;252;471.56;> 350 i <= 500 euros/mes
Municipi;Palamós;2011;gener-desembre;165;508.64;> 500 i <= 650 euros/mes
Municipi;Palau d'Anglesola;2011;gener-desembre;14;379.0;> 350 i <= 500 euros/mes
Municipi;Palau-solità i Plegamans;2011;gener-desembre;149;624.85;> 500 i <= 650 euros/mes
Municipi;Pallaresos;2011;gener-desembre;13;511.54;> 500 i <= 650 euros/mes
Municipi;Pallejà;2011;gener-desembre;66;683.03;> 650 euros/mes
Municipi;Palma de Cervelló;2011;gener-desembre;75;582.04;> 500 i <= 650 euros/mes
Municipi;Pals;2011;gener-desembre;9;463.89;> 350 i <= 500 euros/mes
Municipi;Papiol;2011;gener-desembre;42;668.05;> 650 euros/mes
Municipi;Parets del Vallès;2011;gener-desembre;217;601.06;> 500 i <= 650 euros/mes
Municipi;Penelles;2011;gener-desembre;6;250.0;<= 350 euros/mes
Municipi;Perafort;2011;gener-desembre;11;460.0;> 350 i <= 500 euros/mes
Municipi;Peralada;2011;gener-desembre;36;587.42;> 500 i <= 650 euros/mes
Municipi;Perelló;2011;gener-desembre;6;308.33;<= 350 euros/mes
Municipi;Piera;2011;gener-desembre;164;501.87;> 500 i <= 650 euros/mes
Municipi;Pineda de Mar;2011;gener-desembre;712;497.91;> 350 i <= 500 euros/mes
Municipi;Pla de Santa Maria;2011;gener-desembre;21;391.29;> 350 i <= 500 euros/mes
Municipi;Pla del Penedès;2011;gener-desembre;30;399.27;> 350 i <= 500 euros/mes
Municipi;Pobla de Claramunt;2011;gener-desembre;14;375.36;> 350 i <= 500 euros/mes
Municipi;Pobla de Mafumet;2011;gener-desembre;59;487.27;> 350 i <= 500 euros/mes
Municipi;Pobla de Montornès;2011;gener-desembre;18;399.5;> 350 i <= 500 euros/mes
Municipi;Pobla de Segur;2011;gener-desembre;39;283.56;<= 350 euros/mes
Municipi;Polinyà;2011;gener-desembre;73;579.77;> 500 i <= 650 euros/mes
Municipi;Pont de Molins;2011;gener-desembre;12;460.0;> 350 i <= 500 euros/mes
Municipi;Pont de Suert;2011;gener-desembre;19;356.84;> 350 i <= 500 euros/mes
Municipi;Pont de Vilomara i Rocafort;2011;gener-desembre;80;393.24;> 350 i <= 500 euros/mes
Municipi;Ponts;2011;gener-desembre;12;283.0;<= 350 euros/mes
Municipi;Porqueres;2011;gener-desembre;26;498.27;> 350 i <= 500 euros/mes
Municipi;Port de la Selva;2011;gener-desembre;18;495.56;> 350 i <= 500 euros/mes
Municipi;Portbou;2011;gener-desembre;13;396.15;> 350 i <= 500 euros/mes
Municipi;Portella;2011;gener-desembre;9;405.56;> 350 i <= 500 euros/mes
Municipi;Prat de Llobregat;2011;gener-desembre;569;630.87;> 500 i <= 650 euros/mes
Municipi;Prats de Lluçanès;2011;gener-desembre;18;365.72;> 350 i <= 500 euros/mes
Municipi;Premià de Dalt;2011;gener-desembre;125;880.2;> 650 euros/mes
Municipi;Premià de Mar;2011;gener-desembre;689;673.36;> 650 euros/mes
Municipi;Preses;2011;gener-desembre;27;238.89;<= 350 euros/mes
Municipi;Puigcerdà;2011;gener-desembre;163;500.89;> 500 i <= 650 euros/mes
Municipi;Puigdàlber;2011;gener-desembre;6;436.67;> 350 i <= 500 euros/mes
Municipi;Puigpelat;2011;gener-desembre;11;425.45;> 350 i <= 500 euros/mes
Municipi;Puig-reig;2011;gener-desembre;43;386.05;> 350 i <= 500 euros/mes
Municipi;Quart;2011;gener-desembre;25;572.0;> 500 i <= 650 euros/mes
Municipi;Rajadell;2011;gener-desembre;17;416.59;> 350 i <= 500 euros/mes
Municipi;Rellinars;2011;gener-desembre;8;568.75;> 500 i <= 650 euros/mes
Municipi;Reus;2011;gener-desembre;2615;435.01;> 350 i <= 500 euros/mes
Municipi;Rialp;2011;gener-desembre;6;355.0;> 350 i <= 500 euros/mes
Municipi;Riba;2011;gener-desembre;6;242.5;<= 350 euros/mes
Municipi;Riba-roja d'Ebre;2011;gener-desembre;7;347.14;<= 350 euros/mes
Municipi;Ribes de Freser;2011;gener-desembre;11;447.27;> 350 i <= 500 euros/mes
Municipi;Riells i Viabrea;2011;gener-desembre;20;554.0;> 500 i <= 650 euros/mes
Municipi;Riera de Gaià;2011;gener-desembre;12;472.92;> 350 i <= 500 euros/mes
Municipi;Ripoll;2011;gener-desembre;161;386.04;> 350 i <= 500 euros/mes
Municipi;Ripollet;2011;gener-desembre;444;581.9;> 500 i <= 650 euros/mes
Municipi;Riudarenes;2011;gener-desembre;15;495.0;> 350 i <= 500 euros/mes
Municipi;Riudecanyes;2011;gener-desembre;6;570.33;> 500 i <= 650 euros/mes
Municipi;Riudecols;2011;gener-desembre;19;331.11;<= 350 euros/mes
Municipi;Riudellots de la Selva;2011;gener-desembre;14;526.07;> 500 i <= 650 euros/mes
Municipi;Riudoms;2011;gener-desembre;103;453.27;> 350 i <= 500 euros/mes
Municipi;Roca del Vallès;2011;gener-desembre;96;618.53;> 500 i <= 650 euros/mes
Municipi;Roda de Berà;2011;gener-desembre;78;482.96;> 350 i <= 500 euros/mes
Municipi;Roda de Ter;2011;gener-desembre;69;414.33;> 350 i <= 500 euros/mes
Municipi;Rodonyà;2011;gener-desembre;6;329.5;<= 350 euros/mes
Municipi;Roquetes;2011;gener-desembre;69;353.0;> 350 i <= 500 euros/mes
